added,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,creativity,creativity_rank,creativity_rank_type,draft_rank,position_id,event_points,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,own_goals,penalties_missed,penalties_saved,points_per_game,red_cards,saves,second_name,starts,status,club_id,threat,threat_rank,threat_rank_type,total_points,web_name,yellow_cards
2023-07-05T08:58:28.534365Z,0,1,57,,,0,241157,19.3,310,107,380,2,1,0.42,0.49,0.07,3.77,Emerson,1.0,4,1,12.0,289,101,497,false,84.0,217,86,190,"",,0,0,0,2.0,0,0,Leite de Souza Junior,1,a,18,15.0,301,100,14,E.Royal,0
2023-07-05T08:58:28.534845Z,0,0,0,100,100,0,40383,0.0,427,9,605,1,0,0.00,0.00,0.00,0.00,Fraser,0.0,0,0,0.0,450,28,498,false,0.0,445,28,0,"",2023-08-11T16:00:08.821890Z,0,0,0,0.0,0,0,Forster,0,a,18,0.0,401,3,0,Forster,0
2023-07-05T08:58:28.535362Z,0,0,43,,,1,132015,21.5,302,157,102,3,1,0.35,0.48,0.14,3.30,Pierre-Emile,1.0,2,0,8.8,325,148,499,false,51.0,282,116,241,"",,0,0,0,0.9,0,0,Højbjerg,1,a,18,15.0,303,154,8,Højbjerg,3
2023-07-05T08:58:28.535927Z,0,0,0,0,0,0,78830,0.0,731,94,2,4,0,0.00,0.00,0.00,0.00,Harry,0.0,0,0,0.0,731,94,500,false,0.0,731,94,0,Transferred to Bayern Munich,2023-08-12T09:23:00.234032Z,0,0,0,0.0,0,0,Kane,0,u,18,0.0,731,94,0,Kane,0
2023-07-05T08:58:28.536460Z,0,3,141,,,5,445044,307.3,12,9,32,3,3,1.90,3.04,1.15,11.95,Dejan,3.0,7,2,78.9,14,10,501,false,178.2,86,30,891,"",,0,0,0,3.7,0,0,Kulusevski,10,a,18,302.0,16,11,37,Kulusevski,1
2023-07-05T08:58:28.537134Z,0,0,0,,,0,37915,0.0,671,79,190,1,0,0.00,0.00,0.00,0.00,Hugo,0.0,0,0,0.0,675,84,502,false,0.0,673,84,0,"",,0,0,0,0.0,0,0,Lloris,0,a,18,0.0,664,77,0,Lloris,0
2023-07-05T08:58:28.537798Z,0,0,11,100,100,0,200826,14.0,336,174,305,3,0,0.02,0.02,0.00,0.98,Giovani,0.3,0,0,2.7,397,186,503,false,8.6,397,178,24,"",2023-09-01T13:00:09.098062Z,0,0,0,1.0,0,0,Lo Celso,0,a,18,4.0,373,187,2,Lo Celso,0
2023-07-05T08:58:28.538341Z,6,6,230,100,100,5,172780,450.3,2,1,18,3,6,3.10,5.90,2.80,10.95,James,7.0,7,3,109.1,3,2,504,true,327.4,5,3,837,"",2023-09-25T12:30:08.800627Z,0,0,0,6.2,0,0,Maddison,10,a,18,314.0,12,7,62,Maddison,2
2023-07-05T08:58:28.538889Z,0,0,0,0,0,0,231372,0.0,573,223,552,3,0,0.00,0.00,0.00,0.00,Tanguy,0.0,0,0,0.0,586,225,505,false,0.0,581,221,0,On loan to Galatasaray with an option to buy for €15m,2023-09-07T15:49:59.768785Z,0,0,0,0.0,0,0,Ndombélé Alvaro,0,u,18,0.0,561,219,0,Ndombele,0
2023-07-05T08:58:28.539527Z,2,3,213,,,4,441164,172.1,47,9,215,2,2,0.84,1.66,0.82,10.23,Pedro,4.7,7,0,40.7,77,15,506,false,182.2,79,26,807,"",,0,0,0,4.4,0,0,Porro,9,a,18,52.0,176,34,40,Pedro Porro,1
2023-07-05T08:58:28.540138Z,1,0,34,0,0,0,45034,71.2,157,38,186,2,0,0.80,0.92,0.12,1.44,Ivan,0.0,1,0,14.0,268,91,507,false,41.6,299,116,98,Knee injury - Expected back 01 Jun,2023-09-20T12:30:08.524991Z,0,0,0,1.2,0,0,Perišić,0,i,18,27.0,241,70,6,Perišić,2
2023-07-05T08:58:28.540832Z,0,0,30,100,100,1,199249,27.3,278,91,553,2,1,0.24,0.24,0.00,3.12,Sergio,0.3,4,0,4.7,364,130,508,false,17.8,367,139,179,"",2023-09-29T13:30:09.411338Z,0,0,0,2.3,0,0,Reguilón,2,a,14,2.0,383,139,7,Reguilón,1
2023-07-05T08:58:28.541511Z,3,0,49,100,100,3,212319,97.8,112,80,35,3,3,0.71,3.43,2.72,7.00,Richarlison,3.3,4,1,48.3,53,34,509,false,130.0,138,55,535,"",2023-08-30T21:30:08.194107Z,0,0,0,3.0,0,0,de Andrade,7,a,18,255.0,24,13,30,Richarlison,2
2023-07-05T08:58:28.542046Z,0,0,0,0,0,0,214225,0.0,482,178,706,2,0,0.00,0.00,0.00,0.00,Joe,0.0,0,0,0.0,502,181,510,false,0.0,496,181,0,Season long loan to Leeds United,2023-08-11T10:47:30.310788Z,0,0,0,0.0,0,0,Rodon,0,u,18,0.0,457,167,0,Rodon,0
2023-07-05T08:58:28.542575Z,0,7,224,100,100,4,221632,64.2,171,45,397,2,4,0.56,1.34,0.78,10.50,Cristian,6.7,7,2,41.1,74,13,511,false,278.4,22,3,823,"",2023-10-18T22:00:10.172726Z,1,0,0,4.8,0,0,Romero,10,a,18,67.0,142,22,48,Romero,2
2023-07-05T08:58:28.543221Z,0,0,9,0,0,0,173904,5.0,371,136,443,2,0,0.03,0.15,0.12,2.02,Davinson,0.0,2,0,2.6,398,142,512,false,17.0,369,140,76,Permanent transfer to Galatasaray,2023-09-07T15:50:57.233998Z,0,0,0,0.0,0,0,Sánchez,0,u,18,4.0,369,131,0,Sánchez,1
2023-07-05T08:58:28.543822Z,1,2,143,,,3,482442,161.4,50,38,457,3,2,0.73,2.44,1.71,8.80,Pape Matar,2.7,6,1,50.9,45,28,513,false,162.2,106,36,707,"",,0,0,0,2.9,0,0,Sarr,9,a,18,183.0,39,24,29,Sarr,2
2023-07-05T08:58:28.544524Z,0,0,0,0,0,0,184349,0.0,563,221,434,2,0,0.00,0.00,0.00,0.00,Ryan,0.0,0,0,0.0,577,221,514,false,0.0,572,222,0,Hamstring injury - Unknown return date,2023-07-12T00:30:03.648310Z,0,0,0,0.0,0,0,Sessegnon,0,i,18,0.0,549,218,0,Sessegnon,0
2023-07-05T08:58:28.545251Z,0,0,28,,,0,209042,11.9,351,181,229,3,0,0.02,0.02,0.00,2.95,Oliver,0.7,3,0,2.9,390,181,515,false,14.2,372,164,144,"",,0,0,0,1.0,0,0,Skipp,1,a,18,6.0,349,177,6,Skipp,1
2023-07-05T08:58:28.545787Z,1,11,246,100,100,4,85971,237.0,23,18,6,3,10,2.06,6.30,4.24,10.39,Son,9.0,8,8,91.9,7,5,516,true,343.0,4,2,796,"",2023-09-29T13:30:09.441382Z,0,0,0,7.8,0,0,Heung-min,10,a,18,341.0,6,4,78,Son,0
2023-07-05T08:58:28.546382Z,0,0,0,0,0,0,232859,0.0,487,180,632,2,0,0.00,0.00,0.00,0.00,Djed,0.0,0,0,0.0,507,183,517,false,0.0,501,183,0,Season-long loan to Leeds United,2023-08-31T08:53:56.855071Z,0,0,0,0.0,0,0,Spence,0,u,18,0.0,462,169,0,Spence,0
2023-07-05T08:58:28.547006Z,0,0,0,0,0,0,199584,0.0,478,175,633,2,0,0.00,0.00,0.00,0.00,Japhet,0.0,0,0,0.0,498,178,518,false,0.0,492,178,0,Season-long loan to Augsburg,2023-09-01T15:33:02.832710Z,0,0,0,0.0,0,0,Tanganga,0,u,18,0.0,453,164,0,Tanganga,0
2023-07-05T08:58:28.547492Z,2,4,146,75,75,3,487053,103.3,102,19,554,2,0,0.81,1.05,0.24,10.52,Destiny,2.3,8,0,35.1,95,21,519,false,163.0,103,37,728,Muscle injury - 75% chance of playing,2023-10-26T12:30:08.656572Z,0,0,0,3.7,0,0,Udogie,9,d,18,84.0,120,15,33,Udogie,3
2023-07-05T08:58:28.548046Z,0,5,218,,,4,184254,0.0,709,84,306,1,3,0.00,0.00,0.00,12.52,Guglielmo,5.3,9,0,24.6,137,8,520,true,246.6,19,8,900,"",,0,0,0,4.5,0,34,Vicario,10,a,18,0.0,706,83,45,Vicario,2
2023-07-05T08:58:28.548719Z,0,0,0,0,0,0,175941,0.0,440,18,707,1,0,0.00,0.00,0.00,0.00,Alfie,0.0,0,0,0.0,461,35,521,false,0.0,456,35,0,Ankle injury - Unknown return date,2023-08-11T16:00:08.892883Z,0,0,0,0.0,0,0,Whiteman,0,i,18,0.0,414,12,0,Whiteman,0
2023-07-05T08:58:28.549316Z,0,0,111,100,100,1,210494,13.2,341,118,404,2,2,0.05,0.92,0.87,17.98,Nayef,1.0,16,1,29.9,125,28,522,false,210.4,50,16,786,"",2023-08-20T22:00:06.978879Z,0,0,0,2.2,1,0,Aguerd,9,a,19,76.0,132,17,20,N.Aguerd,0
2023-07-05T08:58:28.549876Z,1,4,102,100,100,4,57531,61.7,177,26,78,4,1,1.14,2.31,1.17,15.36,Michail,1.3,11,2,30.1,123,22,523,false,121.4,158,18,738,"",2023-10-05T08:30:09.332489Z,0,0,0,3.2,0,0,Antonio,10,a,19,122.0,79,29,32,Antonio,2
2023-07-05T08:58:28.550469Z,0,2,192,,,1,84182,0.0,535,61,627,1,3,0.00,0.00,0.00,19.32,Alphonse,1.7,17,0,30.4,117,5,524,false,304.2,14,5,900,"",,0,0,1,3.7,0,39,Areola,10,a,19,0.0,515,56,37,Areola,0
2023-07-05T08:58:28.551147Z,1,0,41,,,1,172841,121.7,72,53,72,3,0,0.65,1.16,0.51,7.15,Saïd,0.3,5,0,30.8,114,64,525,false,55.0,274,111,367,"",,0,0,0,1.8,0,0,Benrahma,3,a,19,132.0,65,39,14,Benrahma,1
2023-07-05T08:58:28.551831Z,1,7,178,100,100,1,178186,99.8,108,78,29,3,2,0.83,4.97,4.14,19.28,Jarrod,4.0,17,6,79.2,13,9,526,false,301.0,17,7,900,"",2023-09-22T11:30:08.260489Z,0,0,0,6.0,0,0,Bowen,10,a,19,392.0,4,2,60,Bowen,1
2023-07-05T08:58:28.552404Z,0,0,2,,,0,149519,0.0,710,304,141,3,0,0.00,0.00,0.00,0.00,Maxwel,0.0,0,0,0.2,445,210,527,false,2.2,430,200,1,"",,0,0,0,1.0,0,0,Cornet,0,a,19,0.0,707,303,1,Cornet,0
2023-07-05T08:58:28.553023Z,4,4,187,100,75,1,164555,180.9,39,7,405,2,2,1.00,1.00,0.00,19.32,Vladimír,2.3,17,0,43.0,66,10,528,false,237.2,36,10,896,"",2023-10-25T22:30:08.995754Z,0,0,0,3.5,0,0,Coufal,10,a,19,12.0,315,106,35,Coufal,0
2023-07-05T08:58:28.553627Z,0,0,0,,,0,222017,0.0,570,221,484,3,0,0.00,0.00,0.00,0.00,Conor,0.0,0,0,0.0,583,223,529,false,0.0,578,219,0,"",,0,0,0,0.0,0,0,Coventry,0,a,19,0.0,558,217,0,Coventry,0
2023-07-05T08:58:28.554125Z,0,0,18,100,100,0,55459,20.8,305,104,391,2,2,0.15,0.15,0.00,0.74,Aaron,0.7,1,0,3.1,383,138,530,false,10.0,387,144,84,"",2023-09-22T11:30:08.275824Z,0,0,0,2.0,0,0,Cresswell,1,a,19,0.0,512,201,2,Cresswell,0
2023-07-05T08:58:28.554774Z,0,0,0,0,0,0,220585,0.0,704,300,248,3,0,0.00,0.00,0.00,0.00,Flynn,0.0,0,0,0.0,706,301,531,false,0.0,706,301,0,Season-long loan to Southampton,2023-08-23T08:39:25.105821Z,0,0,0,0.0,0,0,Downes,0,u,19,0.0,701,299,0,Downes,0
2023-07-05T08:58:28.555510Z,2,2,126,100,0,1,109533,108.7,94,16,428,2,0,1.17,1.27,0.10,18.50,Emerson,0.7,16,0,29.7,129,30,532,false,151.8,114,41,810,"",2023-10-22T21:00:08.515376Z,0,0,0,2.2,0,0,Palmieri dos Santos,9,a,19,36.0,213,55,20,Emerson,5
2023-07-05T08:58:28.556087Z,0,0,0,100,75,0,37096,0.0,533,60,362,1,0,0.00,0.00,0.00,0.00,Lukasz,0.0,0,0,0.0,552,75,533,false,0.0,547,75,0,"",2023-10-27T13:30:09.169653Z,0,0,0,0.0,0,0,Fabianski,0,a,19,0.0,511,54,0,Fabianski,0
2023-07-05T08:58:28.556699Z,0,0,27,,,0,217593,36.9,242,133,205,3,0,0.12,0.36,0.24,2.94,Pablo,0.3,3,0,10.7,299,133,534,false,22.8,348,153,142,"",,0,0,0,1.1,0,0,Fornals Malla,1,a,19,47.0,183,105,8,P.Fornals,0
2023-07-05T08:58:28.557284Z,0,0,17,,,0,84939,0.7,404,51,75,4,1,0.01,0.13,0.12,2.30,Danny,0.7,3,0,2.4,403,50,535,false,10.4,386,45,42,"",,0,0,0,1.0,0,0,Ings,0,a,19,13.0,313,50,7,Ings,0
2023-07-05T08:58:28.557884Z,0,0,0,100,100,0,222018,0.0,571,225,442,2,0,0.00,0.00,0.00,0.00,Ben,0.0,0,0,0.0,584,225,536,false,0.0,579,226,0,"",2023-10-05T08:30:09.363808Z,0,0,0,0.0,0,0,Johnson,0,a,19,0.0,559,223,0,Johnson,0
2023-07-05T08:58:28.558517Z,0,0,6,,,0,201057,0.7,402,149,396,2,0,0.00,0.00,0.00,0.45,Thilo,0.0,1,0,0.9,425,151,537,false,8.4,398,148,18,"",,0,0,0,0.7,0,0,Kehrer,0,a,19,0.0,522,208,2,Kehrer,1
2023-07-05T08:58:28.559157Z,0,0,0,,,0,487837,0.0,544,57,555,4,0,0.00,0.00,0.00,0.00,Divin,0.0,0,0,0.0,559,55,538,false,0.0,554,53,0,"",,0,0,0,0.0,0,0,Mubama,0,a,19,0.0,527,55,0,Mubama,0
2023-07-05T08:58:28.559791Z,1,1,125,0,,2,224024,222.4,25,20,74,3,1,1.65,3.67,2.02,18.11,Lucas,1.3,15,1,47.2,58,38,539,false,160.8,107,37,885,Suspended until 11 Nov,2023-10-29T22:00:11.189331Z,0,0,0,2.6,0,0,Tolentino Coelho de Lima,10,s,19,88.0,114,68,26,L.Paquetá,5
2023-07-05T08:58:28.560399Z,1,5,191,100,100,5,204480,120.3,74,55,103,3,6,0.61,1.41,0.80,7.45,Declan,6.0,7,2,44.8,63,40,540,false,239.6,33,12,843,"",2023-09-24T22:30:08.321972Z,0,0,0,4.2,0,0,Rice,10,a,1,87.0,115,69,42,Rice,0
2023-07-05T08:58:28.560895Z,0,0,0,0,0,0,195899,0.0,725,89,82,4,0,0.00,0.00,0.00,0.00,Gianluca,0.0,0,0,0.0,725,89,541,false,0.0,725,89,0,Permanent transfer to Atalanta BC,2023-08-09T08:38:29.554289Z,0,0,0,0.0,0,0,Scamacca,0,u,19,0.0,725,89,0,Scamacca,0
2023-07-05T08:58:28.561469Z,1,3,111,100,100,1,215439,74.2,143,97,184,3,1,0.42,3.02,2.60,15.08,Tomáš,3.7,11,2,41.8,72,45,542,false,194.6,67,25,625,"",2023-08-26T19:30:07.900929Z,0,0,0,3.6,0,0,Souček,8,a,19,151.0,50,30,32,Souček,1
2023-07-05T08:58:28.562101Z,0,0,0,0,0,0,180151,0.0,609,241,556,3,0,0.00,0.00,0.00,0.00,Nikola,0.0,0,0,0.0,616,243,543,false,0.0,612,240,0,Permanent transfer to Torino,2023-08-10T13:50:57.779550Z,0,0,0,0.0,0,0,Vlašić,0,u,19,0.0,598,238,0,Vlašić,0
2023-07-05T08:58:28.562672Z,0,4,152,,,1,103192,15.0,329,114,379,2,2,0.00,0.57,0.57,19.32,Kurt,1.0,17,1,30.3,119,27,544,false,215.4,46,14,900,"",,0,0,0,2.8,0,0,Zouma,10,a,19,73.0,135,19,28,Zouma,1
2023-07-05T08:58:28.563281Z,0,0,66,100,100,0,448514,73.0,148,34,422,2,0,0.37,0.83,0.46,12.15,Rayan,1.0,12,0,22.6,191,53,545,false,121.6,155,58,695,"",2023-10-09T08:30:09.236703Z,0,0,0,1.0,0,0,Aït-Nouri,9,a,20,32.0,225,63,10,Aït-Nouri,3
2023-07-05T08:58:28.563896Z,0,0,0,,,0,79602,0.0,430,11,629,1,0,0.00,0.00,0.00,0.00,Daniel,0.0,0,0,0.0,453,30,546,false,0.0,448,30,0,"",,0,0,0,0.0,0,0,Bentley,0,a,20,0.0,404,5,0,Bentley,0
2023-07-05T08:58:28.564471Z,0,0,0,0,0,0,431960,0.0,496,185,708,2,0,0.00,0.00,0.00,0.00,Bendegúz,0.0,0,0,0.0,516,188,547,false,0.0,510,188,0,Season-long loan to Servette,2023-09-02T08:44:59.758273Z,0,0,0,0.0,0,0,Bolla,0,u,20,0.0,472,175,0,Bolla,0
2023-07-05T08:58:28.565055Z,0,0,38,25,25,1,490721,37.5,240,69,423,2,0,0.17,0.39,0.22,2.95,Hugo,0.0,3,0,8.4,328,115,548,false,30.8,325,122,140,Knee injury - 25% chance of playing,2023-10-06T16:00:10.747104Z,1,0,0,1.3,0,0,Bueno López,1,d,20,16.0,292,94,8,H.Bueno,0
2023-07-05T08:58:28.565745Z,0,0,0,0,0,0,510363,0.0,651,265,557,3,0,0.00,0.00,0.00,0.00,Francisco Jorge,0.0,0,0,0.0,659,267,549,false,0.0,654,264,0,Season long loan to Stoke City,2023-07-24T10:00:19.445389Z,0,0,0,0.0,0,0,Tomás Oliveira,0,u,20,0.0,643,262,0,Chiquinho,0
2023-07-05T08:58:28.566318Z,0,0,0,0,0,0,245923,0.0,622,246,558,3,0,0.00,0.00,0.00,0.00,Luke,0.0,0,0,0.0,629,248,550,false,0.0,624,245,0,Season long loan to Plymouth Argyle,2023-08-09T08:37:41.375390Z,0,0,0,0.0,0,0,Cundle,0,u,20,0.0,612,243,0,Cundle,0
2023-07-05T08:58:28.566845Z,0,0,147,,,1,60232,47.3,212,56,388,2,1,0.18,0.86,0.68,17.01,Craig,1.3,17,0,41.0,76,14,551,false,237.2,35,9,880,"",,0,0,0,1.6,0,0,Dawson,10,a,20,124.0,75,3,16,Dawson,3
2023-07-05T08:58:28.567368Z,0,0,14,,,1,449988,51.3,203,32,149,4,0,0.09,1.21,1.12,6.29,Fábio,0.3,7,0,16.9,242,36,552,false,25.2,344,40,250,"",,0,0,0,1.1,0,0,Silva,3,a,20,93.0,106,32,8,Fábio Silva,1
2023-07-05T08:58:28.567919Z,0,0,45,,,0,232351,89.3,120,23,559,2,1,0.35,0.41,0.06,7.33,Ryan,0.2,8,0,15.0,258,84,553,false,43.4,296,114,279,"",,0,0,0,1.0,0,0,Giles,3,a,12,17.0,285,90,5,Giles,0
2023-07-05T08:58:28.568498Z,0,0,0,0,0,0,181284,0.0,714,308,136,3,0,0.00,0.00,0.00,0.00,Gonçalo Manuel,0.0,0,0,0.0,714,308,554,false,0.0,714,308,0,Season-long loan to Benfica,2023-08-31T08:54:37.485544Z,0,0,0,0.0,0,0,Ganchinho Guedes,0,u,20,0.0,712,308,0,Guedes,0
2023-07-05T08:58:28.569083Z,0,0,0,0,0,0,240299,0.0,576,225,469,3,0,0.00,0.00,0.00,0.00,Joe,0.0,0,0,0.0,589,227,555,false,0.0,584,223,0,Shoulder injury - Expected back 22 Jan,2023-10-27T13:30:09.209650Z,0,0,0,0.0,0,0,Hodge,0,i,20,0.0,564,221,0,Hodge,0
2023-07-05T08:58:28.569748Z,0,0,0,0,0,0,441271,0.0,498,187,709,2,0,0.00,0.00,0.00,0.00,Ki-Jana,0.0,0,0,0.0,518,190,556,false,0.0,512,190,0,Season long loan to Stoke City,2023-07-24T09:58:05.682494Z,0,0,0,0.0,0,0,Hoever,0,u,20,0.0,474,177,0,Hoever,0
2023-07-05T08:58:28.570358Z,1,5,161,100,100,0,184754,102.4,105,76,126,3,7,1.64,3.80,2.16,9.41,Hwang,7.0,9,6,55.1,35,24,557,false,248.2,30,10,591,"",2023-08-26T21:00:08.675337Z,0,0,0,4.9,0,0,Hee-chan,7,a,20,201.0,34,19,49,Hee Chan,3
2023-07-05T08:58:28.570957Z,0,0,32,,,2,102057,72.3,152,18,137,4,1,0.40,1.57,1.17,13.54,Raúl,0.7,12,0,23.4,182,31,558,false,41.4,300,36,605,"",,0,0,0,1.4,0,0,Jiménez,8,a,10,126.0,73,27,13,Raúl,1
2023-07-05T08:58:28.571532Z,1,0,84,,,1,448089,68.9,163,101,258,3,1,0.13,0.30,0.17,13.29,João Victor,1.3,14,0,16.0,249,114,559,false,67.2,249,99,673,"",,0,0,0,1.8,0,0,Gomes da Silva,9,a,20,26.0,243,128,18,João Gomes,3
2023-07-05T08:58:28.572131Z,0,0,3,,,0,114128,0.0,537,211,418,2,0,0.00,0.00,0.00,0.07,Jonathan,0.0,0,0,0.5,431,154,560,false,5.0,413,151,4,"",,0,0,0,1.0,0,0,Castro Otto,0,a,20,0.0,517,204,1,J.Otto,0
2023-07-05T08:58:28.572699Z,0,0,0,,,0,428610,0.0,582,230,563,3,0,0.00,0.00,0.00,0.00,Bruno,0.0,0,0,0.0,595,232,561,false,0.0,590,228,0,"",,0,0,0,0.0,0,0,Cavaco Jordão,0,a,20,0.0,570,226,0,Jordão,0
2023-07-05T08:58:28.573290Z,0,4,79,,,0,429414,22.1,298,41,274,4,1,0.22,1.06,0.84,1.20,Sasa,3.3,1,2,16.3,247,38,562,false,83.8,219,27,51,"",,0,0,0,3.0,0,0,Kalajdzic,0,a,20,58.0,163,38,18,Kalajdžić,0
2023-07-05T08:58:28.573912Z,0,2,156,,,1,214048,70.3,159,39,367,2,1,0.27,0.72,0.45,17.08,Max,1.3,17,0,34.9,97,23,563,false,218.0,43,13,900,"",,0,0,0,1.9,0,0,Kilman,10,a,20,60.0,155,27,19,Kilman,2
2023-07-05T08:58:28.574527Z,0,0,0,,,0,138001,0.0,471,37,721,1,0,0.00,0.00,0.00,0.00,Tom,0.0,0,0,0.0,491,53,564,false,0.0,485,53,0,"",,0,0,0,0.0,0,0,King,0,a,20,0.0,446,31,0,King,0
2023-07-05T08:58:28.575169Z,0,2,122,100,100,1,151086,55.5,193,112,243,3,9,0.11,1.19,1.08,16.27,Mario,2.7,14,1,31.3,111,62,565,false,146.2,121,45,792,"",2023-10-08T19:00:08.456027Z,0,0,0,2.1,1,0,Lemina,9,a,20,110.0,87,53,19,Lemina,4
2023-07-05T08:58:28.575769Z,1,0,53,100,100,1,465351,77.7,138,95,197,3,0,0.43,0.48,0.05,4.92,Matheus Luiz,0.3,7,0,17.0,237,111,566,false,71.0,239,95,360,"",2023-08-19T18:00:07.522141Z,0,0,0,1.7,1,0,Nunes,4,a,13,22.0,259,134,10,Matheus N.,0
2023-07-05T08:58:28.576524Z,8,5,206,25,,1,247632,388.1,4,3,133,3,5,2.61,4.72,2.11,16.86,Pedro,4.7,17,1,84.1,9,7,567,false,248.2,31,11,886,Hamstring injury - 25% chance of playing,2023-10-28T19:30:09.445880Z,0,0,0,5.2,0,0,Lomba Neto,10,d,20,207.0,32,17,52,Neto,3
2023-07-05T08:58:28.577147Z,0,0,0,0,0,0,200600,0.0,712,306,109,3,0,0.00,0.00,0.00,0.00,Daniel,0.0,0,0,0.0,712,306,568,false,0.0,712,306,0,On loan to Olympiakos,2023-09-06T09:27:43.215497Z,0,0,0,0.0,0,0,Castelo Podence,0,u,20,0.0,709,305,0,Podence,0
2023-07-05T08:58:28.577865Z,0,4,185,,,1,149065,0.0,699,83,171,1,1,0.00,0.00,0.00,17.08,José,2.3,17,0,30.3,120,7,569,false,303.6,16,7,900,"",,0,0,0,3.3,0,41,Malheiro de Sá,10,a,20,0.0,696,82,33,José Sá,1
2023-07-05T08:58:28.578579Z,1,0,31,,,1,88484,111.1,89,67,249,3,0,0.70,1.18,0.48,2.33,Pablo,0.0,1,0,21.2,202,98,570,false,46.8,289,123,187,"",,0,0,0,1.8,0,0,Sarabia,2,a,20,53.0,174,101,9,Sarabia,1
2023-07-05T08:58:28.579167Z,0,0,0,0,0,0,216208,0.0,483,40,731,1,0,0.00,0.00,0.00,0.00,Matija,0.0,0,0,0.0,503,56,571,false,0.0,497,56,0,Permanent transfer to Millwall,2023-08-07T07:47:40.181414Z,0,0,0,0.0,0,0,Šarkić,0,u,20,0.0,458,34,0,Šarkić,0
2023-07-05T08:58:28.579922Z,0,0,111,100,100,1,200402,73.2,147,33,389,2,1,0.44,0.75,0.32,16.08,Nélson,0.7,16,0,26.0,157,38,572,false,153.8,112,40,803,"",2023-10-19T12:00:09.529330Z,0,0,0,1.4,0,0,Cabral Semedo,9,a,20,32.0,224,62,13,N.Semedo,4
2023-07-05T08:58:28.580614Z,1,0,65,,,0,510362,15.6,327,112,421,2,4,0.06,0.06,0.00,7.03,Toti António,2.7,6,0,10.5,303,109,573,false,86.2,214,84,413,"",,0,0,0,1.9,0,0,Gomes,4,a,20,2.0,386,140,13,Toti,0
2023-07-05T08:58:28.581186Z,0,0,32,,,0,476502,20.7,306,159,458,3,1,0.11,0.15,0.04,5.25,Boubacar,1.0,7,0,5.9,352,158,574,false,27.6,337,148,234,"",,0,0,0,1.0,0,0,Traoré,2,a,20,9.0,332,171,7,Boubacar Traore,1
2023-07-07T15:35:05.009119Z,0,0,14,100,100,0,200641,32.4,257,140,307,3,1,0.14,0.16,0.02,0.53,Reiss,0.3,0,0,5.3,361,166,575,false,10.8,384,171,52,"",2023-08-07T15:30:06.067296Z,0,0,0,1.0,0,0,Nelson,0,a,1,10.0,329,170,4,Nelson,0
2023-07-07T15:35:05.038470Z,0,0,0,,,0,11948,0.0,453,25,713,1,0,0.00,0.00,0.00,0.00,Andy,0.0,0,0,0.0,474,42,576,false,0.0,469,42,0,"",,0,0,0,0.0,0,0,Lonergan,0,a,9,0.0,428,19,0,Lonergan,0
2023-07-07T15:35:05.790402Z,1,1,107,100,100,0,108796,24.9,289,98,562,2,-1,0.19,1.02,0.83,18.45,Tom,1.2,18,1,24.3,161,41,577,false,154.4,100,35,765,"",2023-09-28T17:00:09.592247Z,1,0,0,1.9,0,0,Lockyer,9,a,12,64.0,146,24,17,Lockyer,2
2023-07-07T15:35:06.546303Z,1,0,135,,,0,83427,37.7,238,68,561,2,0,0.13,0.64,0.51,22.47,Jack,0.3,29,0,23.8,159,39,578,false,165.8,78,25,854,"",,0,0,0,0.7,0,0,Robinson,9,a,17,34.0,211,54,7,Robinson,2
2023-07-07T15:35:07.350017Z,0,0,14,,,0,40669,0.1,420,152,560,2,0,0.00,0.00,0.00,1.70,Angelo,0.0,1,0,3.0,388,139,579,false,29.8,329,124,111,"",,0,0,0,1.5,0,0,Ogbonna,1,a,19,0.0,530,211,3,Ogbonna,0
2023-07-10T12:13:54.272999Z,0,0,45,,,0,104047,60.7,180,106,308,3,1,1.31,1.75,0.44,12.88,Pelly Ruddock,1.8,9,0,12.9,271,122,580,false,41.2,302,127,498,"",,0,0,0,1.5,0,0,Mpanzu,5,a,12,26.0,206,113,15,Mpanzu,0
2023-07-10T12:13:54.300959Z,0,0,0,,,0,104542,0.0,434,14,719,1,0,0.00,0.00,0.00,0.00,Loris,0.0,0,0,0.0,456,32,581,false,0.0,451,32,0,"",,0,0,0,0.0,0,0,Karius,0,a,15,0.0,408,8,0,Karius,0
2023-07-10T12:13:54.339003Z,0,0,0,,,0,106618,0.0,435,156,718,2,0,0.00,0.00,0.00,0.00,Paul,0.0,0,0,0.0,457,159,582,false,0.0,452,160,0,"",,0,0,0,0.0,0,0,Dummett,0,a,15,0.0,409,144,0,Dummett,0
2023-07-12T12:17:26.431343Z,2,2,53,0,0,0,235674,144.3,57,42,150,3,0,0.75,1.16,0.41,1.79,Manor,0.0,2,0,28.0,140,74,583,false,73.4,238,94,196,Knee injury - Expected back 09 Dec,2023-10-06T15:30:09.250334Z,0,0,0,2.8,0,0,Solomon,2,i,18,61.0,152,90,14,Solomon,1
